favourite_count,retweet_account,time,tweet
2030,567,2016-05-27 18:28:53,Join the @OFA Truth Team and help set the record straight on issues you care about: https://t.co/FgwDveu3Ef https://t.co/aCEFVLB0ko
4848,1414,2016-05-27 15:53:24,Enter now for the chance to get some pointers from the Commander-in-Chief. https://t.co/lGn4BecCBl https://t.co/XODRtQS0UI
2203,732,2016-05-26 20:14:33,Stand up for a fair hearing and timely up-or-down vote for Judge Merrick Garland: https://t.co/DpeBdTFt8j
6058,2179,2016-05-26 18:37:37,"Judge Garland:

Independent mind 
Highly qualified 
Has had bipartisan support 

Senate leaders: #DoYourJob https://t.co/r2egTausVA"
2921,703,2016-05-26 15:50:52,Tell your friends you fist bumped President Obamaenter now for your chance. https://t.co/s86eJjBJ0U https://t.co/zJEelmeIe6
9771,5023,2016-05-25 22:25:29,Senate leaders' obstruction of our Supreme Court is completely unprecedented. #DoYourJob https://t.co/PvubG4dFnd
1638,551,2016-05-25 19:14:34,Senate leaders need to stop obstructing our Supreme Courtadd your name if you agree: https://t.co/sFaoUFD3eP #DoYourJob
7219,2831,2016-05-25 18:07:30,Judge Garland was confirmed with bipartisan support in the past. He deserves a fair hearing. #DoYourJob https://t.co/TTcIByTScg
5785,1185,2016-05-25 16:06:55,Get some face time with President Obama. Enter now for your chance to meet him: https://t.co/rLstH6U5tU https://t.co/wqfAHCk5tN
2027,607,2016-05-24 21:47:38,"If you think Senate leaders should do their jobs and fill the #SCOTUS vacancy, add your name now: https://t.co/nNHxp6SyII"
1313,312,2016-05-24 20:20:44,Don't pass this upenter now: https://t.co/aIOZd4OfIH https://t.co/OgOyee6i4i
1555,481,2016-05-24 18:29:32,"""People want Senate to act on Supreme Court vacancy."" See what editorial boards are saying: https://t.co/qzMRbnjD0N #DoYourJob"
2914,665,2016-05-24 17:08:59,Ever wished you could meet President Obama? Here's your chance. https://t.co/XCeXSFtCYg https://t.co/AeFMTtBdf9
5325,1825,2016-05-24 15:58:14,Judge Garland has one of the most impressive resumes of any Supreme Court nominee in recent history. https://t.co/r2egTausVA
2464,481,2016-05-23 20:08:18,You don't want to miss out on this chance. Enter today: https://t.co/rED8cKIqv4 https://t.co/PJoHc0lIGF
1679,521,2016-05-23 17:17:49,Editorial boards to senators: #DoYourJob and fill the Supreme Court vacancy. https://t.co/rJi8Fy57Ii
2560,818,2016-05-23 15:47:13,"President Obama did his job, now it's time for the Senate to fulfill its dutiessay you agree: https://t.co/JIdKOhTXci #DoYourJob"
11456,5278,2016-05-22 22:18:37,"On average, it's taken 67 days to confirm Supreme Court nominees since 1975. #DoYourJob https://t.co/ZqE3OngoFy"
4926,1276,2016-05-21 23:40:38,"""This week my administration took a step to help more workers get the overtime pay theyve earned."" President Obama https://t.co/w7ytjIKedL"
2291,530,2016-05-21 15:08:29,"In the weekly address, President Obama discusses expanding #overtime for millions of American workers: https://t.co/w7ytjIKedL"
2240,511,2016-05-20 21:35:45,"This summer, you and a friend could meet President Obama. Here's how: https://t.co/OZslVlHMI1"
2193,717,2016-05-20 20:51:34,Check out editorials from across the country calling on senators to fill the Supreme Court vacancy: https://t.co/4AGEWeXSIM #DoYourJob
2557,825,2016-05-20 17:06:58,Editorial boards across the country are telling Senate leaders: #DoYourJob. https://t.co/WUkeoDslbp
1709,597,2016-05-20 15:46:02,"Despite Judge Garland's qualifications, some Senate leaders still refuse to give him a hearingspeak out: https://t.co/gls53URSMx"
2632,889,2016-05-19 21:11:05,The uninsured rate just hit 9.1 percentthe lowest ever recorded. https://t.co/Ew8ARCuDL2
2362,500,2016-05-19 19:37:34,Don't miss this: https://t.co/NqqvCBukwi https://t.co/0Ud7rIqPa0
7569,2114,2016-05-19 17:21:02,"Thanks to the new #overtime rule, millions of hard-working Americans will have more economic security. https://t.co/JHQRJEcsv9"
1670,442,2016-05-19 16:02:46,Stand up for middle-class workersadd your name to support the Obama administration's new #overtime rule: https://t.co/SCLjZFP6aX
2524,518,2016-05-18 22:03:43,Marriage equality? Affordable health care? Or economic progress? Tell him in person: https://t.co/5SqHi0htRp https://t.co/F83AdfUC8H
1685,470,2016-05-18 20:22:52,Add your name if you support the Obama administration's new #overtime rule that expands protections for millions: https://t.co/9I8WHPmHlT
951,232,2016-05-18 18:53:14,LIVE: @VP Biden is speaking about the economy at @jenisicecreams headquarters in Ohio. https://t.co/JwIfgPAXfJ
3989,1140,2016-05-18 18:01:01,This is a big day for millions of middle-class workers. https://t.co/CCzAOOjxda
1604,441,2016-05-18 15:35:55,LIVE: Senate Judiciary Democrats are holding a forum on Judge Merrick Garland. https://t.co/tT8pTk5Y54
3238,662,2016-05-17 21:58:52,Here's your chance: Tell President Obama what you're most thankful forin person. https://t.co/EoeZNhKrdS https://t.co/lxFIDqbclW
2180,583,2016-05-17 19:04:28,"Judge Garland's former clerks have a lot to say about his record, work-life balance, and moretake a look: https://t.co/eHIgwaid6N"
1563,512,2016-05-17 17:15:15,Senate leaders are continuing to obstruct a fair hearing for Judge Garlandhelp put the pressure on: https://t.co/oCAPRllPZX #DoYourJob
8777,2771,2016-05-17 15:11:18,It's time for Senate leaders to put politics aside and fill the Supreme Court vacancy. #DoYourJob https://t.co/UAhLXYqgTN
3630,1954,2016-05-16 21:48:44,April was the seventh consecutive month of record-high temperatures. We need to #ActOnClimate. https://t.co/C4ca2VOA0a
1613,482,2016-05-16 20:53:23,Think Senate leaders should do their jobs and give Judge Garland a fair hearing? Add your name: https://t.co/lDJoAIBe13 #DoYourJob
1372,350,2016-05-16 18:58:11,"LIVE: President Obama is speaking with @BuzzFeed about his #SCOTUS nominee, Judge Merrick Garland. https://t.co/suytYAcF63"
2101,638,2016-05-16 16:06:47,We need to lead this fight. #ActOnClimate https://t.co/ArdxyYdCiN
8174,3169,2016-05-13 22:01:09,Change happens because people like you fight to make it happen. https://t.co/Y70kJkcrYH
1456,429,2016-05-13 21:01:46,Show your support for continued efforts to tackle climate change: https://t.co/q28Wp3Akb6 #ActOnClimate
1462,439,2016-05-13 19:53:15,Read more about the historic new standards in place to reduce methane pollution: https://t.co/8lq704upzr
5824,2258,2016-05-13 18:33:29,Senate leaders should listen to the American people. #DoYourJob https://t.co/vArMxcZh5W
1512,420,2016-05-13 17:27:43,Say you support a fair #SCOTUS nomination processspeak up now: https://t.co/L6HonojsCg
2222,556,2016-05-13 15:31:25,Find out what Judge Merrick Garland's former clerks have to say about his record as a public servant: https://t.co/wT6t9YmV0S
1529,450,2016-05-12 21:28:58,Editorial boards are speaking up on the #SCOTUS vacancy. Here's what they're saying: https://t.co/HfS2ldyCCh #DoYourJob
1478,448,2016-05-12 19:16:26,Add your name if you support big steps forward in the fight to tackle climate change: https://t.co/pP1RZtBKnT #ActOnClimate
7191,1943,2016-05-12 17:37:57,The Obama administration just finalized standards to cut methane pollution and improve public health. #ActOnClimate https://t.co/nR2x8UqDM8
10533,3464,2016-05-12 15:33:01,We can't afford to have a key part of our democracy understaffed. We need nine justices. #DoYourJob https://t.co/UYkYFLoNr7
5782,2336,2016-05-11 22:35:32,The Senate should give President Obama's Supreme Court nominee a fair hearing and an up-or-down vote. #DoYourJob https://t.co/eMAirFy0KU
1867,527,2016-05-11 19:26:43,Add your voice to the push for a fair Supreme Court nomination process: https://t.co/R3ZglOxc2k #DoYourJob https://t.co/0IEpNmu3X0
1720,470,2016-05-11 16:17:20,Here's where editorial boards across the country stand when it comes to the #SCOTUS vacancy: https://t.co/0LqnmDbFBa #DoYourJob
5827,1694,2016-05-10 20:59:33,Senate leaders: #DoYourJob and give Judge Garland the fair hearing he deserves. https://t.co/sg3Zx4vzIM
1837,594,2016-05-10 18:55:32,Join the hundreds of thousands of people calling on Senate leaders to give Judge Garland a fair hearing: https://t.co/5nEoT9T8KV
8732,3112,2016-05-10 16:16:51,Judge Garland has impeccable credentialshe deserves a fair hearing from the Senate. #DoYourJob https://t.co/vqtTB1J4hL
2390,757,2016-05-09 19:39:57,Add your name if you agree: We need a full Supreme Court bench for a functioning democracy. https://t.co/CApiDJ5Wgh #DoYourJob
4157,1245,2016-05-09 17:24:54,Partisan obstructionism shouldn't hold back our Supreme Court. #DoYourJob https://t.co/Q7rRKyWlZc
1643,368,2016-05-09 15:13:47,President Obama has a message for @OFA supporters on the work ahead: https://t.co/2lW82lhIk3
6572,1762,2016-05-08 17:26:02,"""This Mothers Day, say thank you. Say, 'I love you.'"" President Obama https://t.co/LE1oaV5dr4"
2785,796,2016-05-06 21:05:19,Add your name if you think Senate leaders need to stop obstructing our Supreme Court: https://t.co/7vSk8oDw6i #DoYourJob
8366,2760,2016-05-06 16:45:28,74 consecutive monthsmore than six yearsof private-sector job growth. Let's keep up the progress. https://t.co/igXXN83jCy
1324,369,2016-05-06 16:16:51,LIVE: President Obama is speaking about the economy and new steps to strengthen financial transparency. https://t.co/Qem7LCIZVz
4966,1575,2016-05-06 13:39:15,"The economy added 160,000 jobs in Aprila record-breaking 74 months of private-sector job growth."
4350,1361,2016-05-05 21:12:07,President Obama just granted clemency to 58 men and women who've earned a second chance: https://t.co/TRIAGYd9Pk #FixTheSystem
2112,719,2016-05-05 19:13:04,Say that Senate leaders should stop hiding behind excuses and give Judge Garland a fair hearing: https://t.co/mhCz1oKSyn #DoYourJob
1419,350,2016-05-05 17:12:36,Check out President Obama's latest message to @OFA supporters and volunteers: https://t.co/DpKpYudQFa
2964,860,2016-05-04 22:12:41,"President Obama: When American workers and businesses compete on a level playing field, no one can beat us. https://t.co/RBHapsYhqp"
1373,426,2016-05-04 20:11:05,"LIVE: President Obama is speaking at Northwestern High School in Flint, Michigan. https://t.co/hg4ZAhZZId"
5877,4421,2016-05-04 18:00:15,Retweet if you agree. #DoYourJob https://t.co/WjTM07LRL4
1560,457,2016-05-04 15:51:01,Make your voice heard on a fair #SCOTUS nomination processadd your name today: https://t.co/kHWdaefQAP #DoYourJob
1386,398,2016-05-03 20:33:43,LIVE: President Obama honors the 2016 National Teacher of the Year. https://t.co/mWxAZq5RKm
6960,2142,2016-05-03 17:44:41,Good climate change policy and good economic policy can go hand in hand. #ActOnClimate https://t.co/MEDMB870SP
2705,683,2016-05-03 16:40:39,American workers deserve a trade agreement that works for them. Check out President Obama's op-ed on #TPP: https://t.co/exMvIGmk2H
6544,2163,2016-05-03 14:00:16,The United States just hit one million solar installationsenough to power 5.5 million homes. #MillionSolarStrong
2463,840,2016-05-02 21:31:18,Say you're one of the majority of Americans who want Senate leaders to give Judge Garland a fair hearing. https://t.co/Vq2kN3WWlq #DoYourJob
4893,1325,2016-05-02 20:08:48,Building a clean energy economy is a great way to #ActOnClimate for people across the country. https://t.co/xfdVKh3Zhy
1322,439,2016-05-02 18:46:37,Read what editorial boards across the country have to say about the #SCOTUS vacancy: https://t.co/xFqioAHA3l
2443,877,2016-05-02 15:59:17,It's unacceptable for obstructionists in the Senate to play political games with the Supreme Court. Say you agree: https://t.co/ORb8MTAeAt
8847,2714,2016-05-01 22:26:34,"""And with that, I just have two more words to sayObama out."" President Obama at the #WHCD

Don't miss this: https://t.co/T4YNBb30zJ"
2824,844,2016-05-01 20:15:17,"Watch ""Couch Commander"" President Obama at last night's #WHCD: https://t.co/MF3iohymbP"
4502,1543,2016-05-01 02:05:12,LIVE: President Obama is speaking at the #WHCD. https://t.co/U8C7OEGjEC
2133,618,2016-04-30 22:28:06,"Tune in at 8:00 p.m. ET to watch ""Comedian-in-Chief"" President Obama at the #WHCD: https://t.co/JePbRDQkgG"
3799,1043,2016-04-30 21:18:06,"""Poll after poll shows a majority of Americans think Senate Republicans should do their job."" President Obama https://t.co/L7wi8kiFj4"
3096,899,2016-04-30 15:36:39,"In the weekly address, President Obama has a simple message for Senate Republicans: #DoYourJob. https://t.co/Vj0BuPXlKM"
7040,3350,2016-04-29 21:06:33,Senate leaders need to do their jobs and fill the #SCOTUS vacancy. #DoYourJob https://t.co/ZGcyGEv2CS
3570,986,2016-04-29 15:10:47,Clean air makes for healthier and safer communities. #ActOnClimate https://t.co/uuPdv41v0u
2119,723,2016-04-28 21:18:23,Hundreds of thousands of Americans are calling on Senate leaders to fill the #SCOTUS vacancyjoin them: https://t.co/9LwydN9bmk
8590,3466,2016-04-28 20:21:27,It's been more than 40 days since Judge Garland was nominated. Senate leaders: #DoYourJob. https://t.co/RUBRebSJhZ
2872,1186,2016-04-28 18:08:22,"Don't let climate change deniers jeopardize the progress we've made toward a safer, healthier future. Call them out: https://t.co/GV1Stqvdoq"
3657,925,2016-04-28 15:30:07,Fighting climate change will save Americans money at the gas pump. #ActOnClimate https://t.co/ePl93jLYTU
1786,580,2016-04-27 22:20:17,Add your name if you support global efforts to tackle climate change: https://t.co/IQJzH7sb2C
2993,1201,2016-04-27 21:15:58,Watch Professor Obama take obstructionists in the Senate back to school with #SCOTUS 101. #DoYourJob https://t.co/GaN9kDsQIp
3971,1074,2016-04-27 20:09:45,"For the health of our children and grandchildren, we have to #ActOnClimate. https://t.co/pJz7ODyr3p"
2254,785,2016-04-27 18:40:21,The Senate should uphold its constitutional duty and give Judge Garland a fair hearing. Add your name if you agree: https://t.co/JmvJa0rHns
1967,772,2016-04-27 16:44:15,Watch: Professor Obama has a #SCOTUS lesson for obstructionists in the Senate. #DoYourJob https://t.co/CtFP33X8Lv
3448,1652,2016-04-26 20:58:35,"""Not to let the Constitution function is totally irresponsible and it's never happened like this before."" @VP https://t.co/y6FXMAEzzd"
1500,553,2016-04-26 20:02:05,Don't let climate change deniers derail progressshow your support for bold action on climate change: https://t.co/ZeUmitNSUb #ActOnClimate
8114,2817,2016-04-26 18:15:38,The fight to tackle climate change took a big step on Friday with hundreds of countries signing the #ParisAgreement. https://t.co/gk7BWRRBqA
2279,791,2016-04-26 16:29:47,ICYMI: The U.S. and more than 170 other nations just signed the #ParisAgreementthe first ever global climate deal. https://t.co/Jlg4q4piDu
3730,1889,2016-04-25 21:43:29,We all play a part in helping to stop gun violence. Do your part#WearOrange on June 2. https://t.co/IUguOJg2Zk
